snapshot_date,commence_time,home_team,away_team,market,player,selection,line,american_odds,book,model_probability,edge,calibrated_probability,calibrated_edge,gates_in_force
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,moneyline,,home,,-135,lowvig,0.6383662479231381,0.06389816281675509,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,spread,,away,2.0,-101,lowvig,0.417455391384272,-0.08503217080478276,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,spread,,home,-2.0,-109,lowvig,0.5825446086157287,0.06101350813725981,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,total_points,,over,43.5,-107,lowvig,0.4241380563726213,-0.09277015618776513,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,total_points,,under,43.5,-107,lowvig,0.5758619436273784,0.05895373106699198,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,moneyline,,away,,115,betonlineag,0.361633752076862,-0.10348252699290544,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,moneyline,,home,,-135,betonlineag,0.6383662479231381,0.06389816281675509,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,spread,,away,2.0,-105,betonlineag,0.417455391384272,-0.09473973056694751,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,spread,,home,-2.0,-115,betonlineag,0.5825446086157287,0.047660887685496145,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,total_points,,over,43.5,-110,betonlineag,0.4241380563726213,-0.09967146743690253,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,total_points,,under,43.5,-110,betonlineag,0.5758619436273784,0.05205241981785458,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,moneyline,,away,,110,betmgm,0.361633752076862,-0.11455672411361417,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,moneyline,,home,,-130,betmgm,0.6383662479231381,0.07314885661879034,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,spread,,away,2.5,-110,betmgm,0.43046173029865875,-0.09334779351086508,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,spread,,home,-2.5,-108,betmgm,0.5695382697013418,0.05030750047057253,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,total_points,,over,43.5,-110,betmgm,0.4241380563726213,-0.09967146743690253,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,total_points,,under,43.5,-108,betmgm,0.5758619436273784,0.05663117439660914,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,spread,,away,2.0,-110,bovada,0.417455391384272,-0.10635413242525182,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,spread,,home,-2.0,-110,bovada,0.5825446086157287,0.05873508480620482,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,total_points,,over,43.0,-115,bovada,0.43729415534305033,-0.09758956558718218,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,total_points,,under,43.0,-105,bovada,0.5627058446569495,0.05051072270572998,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,moneyline,,away,,115,betus,0.361633752076862,-0.10348252699290544,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,moneyline,,home,,-135,betus,0.6383662479231381,0.06389816281675509,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,spread,,away,1.0,100,betus,0.3924984999345808,-0.1075015000654192,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,spread,,home,-1.0,-120,betus,0.6075015000654195,0.06204695461087406,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,total_points,,over,43.5,-110,betus,0.4241380563726213,-0.09967146743690253,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,total_points,,under,43.5,-110,betus,0.5758619436273784,0.05205241981785458,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,moneyline,,away,,110,betrivers,0.361633752076862,-0.11455672411361417,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,moneyline,,home,,-134,betrivers,0.6383662479231381,0.0657166752735655,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,spread,,away,2.5,-112,betrivers,0.43046173029865875,-0.09784015649379407,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,spread,,home,-2.5,-109,betrivers,0.5695382697013418,0.04800716922287296,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,total_points,,over,43.0,-114,betrivers,0.43729415534305033,-0.0954161250307814,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,total_points,,under,43.0,-107,betrivers,0.5627058446569495,0.04579763209656307,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,moneyline,,away,,111,mybookieag,0.361633752076862,-0.11229989721223754,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,moneyline,,home,,-136,mybookieag,0.6383662479231381,0.062095061482460134,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,spread,,away,2.5,-110,mybookieag,0.43046173029865875,-0.09334779351086508,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,spread,,home,-2.5,-110,mybookieag,0.5695382697013418,0.04572874589181797,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,total_points,,over,43.5,-110,mybookieag,0.4241380563726213,-0.09967146743690253,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,total_points,,under,43.5,-110,mybookieag,0.5758619436273784,0.05205241981785458,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,alternate_spread,,away,-22.5,1280,draftkings,0.021629647517783738,-0.0508341205981583,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,alternate_spread,,away,-21.5,1200,draftkings,0.024827329716832977,-0.05209574720624395,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,alternate_spread,,away,-20.5,1040,draftkings,0.03094384000540638,-0.056775458240207646,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,alternate_spread,,away,-19.5,960,draftkings,0.036965564121311766,-0.057374058520197675,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,alternate_spread,,away,-18.5,890,draftkings,0.04149179702588796,-0.059518303984213046,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,alternate_spread,,away,-17.5,810,draftkings,0.04881569580655878,-0.06107441408355111,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,alternate_spread,,away,-16.5,690,draftkings,0.059397586518139624,-0.06718469196287305,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,alternate_spread,,away,-15.5,640,draftkings,0.06670073736205452,-0.06843439777308062,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,alternate_spread,,away,-14.5,598,draftkings,0.0748122197020824,-0.06845425594261673,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,alternate_spread,,away,-13.5,513,draftkings,0.08942420733566249,-0.07370792969533262,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,alternate_spread,,away,-12.5,467,draftkings,0.10200169065054741,-0.07436515238296228,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,alternate_spread,,away,-11.5,433,draftkings,0.11212695513144594,-0.07549030565654655,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,alternate_spread,,away,-10.5,397,draftkings,0.1281710604387244,-0.07303618302204021,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,alternate_spread,,away,-9.5,341,draftkings,0.14888385050387962,-0.07787351911063287,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,alternate_spread,,away,-8.5,319,draftkings,0.16281039837291714,-0.07585308611395636,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,alternate_spread,,away,-7.5,289,draftkings,0.17891289235352517,-0.07815651638683471,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,alternate_spread,,away,-6.5,236,draftkings,0.20543846300074808,-0.09218058461829953,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,alternate_spread,,away,-5.5,210,draftkings,0.22613680976935546,-0.09644383539193485,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,alternate_spread,,away,-4.5,191,draftkings,0.24321646599090876,-0.10042614569294003,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,alternate_spread,,away,-3.5,171,draftkings,0.2704296947323294,-0.09857399530457095,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,alternate_spread,,away,-2.5,128,draftkings,0.30036926932534397,-0.13822722190272618,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,alternate_spread,,away,-1.5,118,draftkings,0.3204968754343846,-0.13821872089589066,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,alternate_spread,,away,1.5,-108,draftkings,0.4081349612889977,-0.1110958079417716,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,alternate_spread,,away,3.5,-159,draftkings,0.4654398336639467,-0.1484597802356672,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,alternate_spread,,away,4.5,-178,draftkings,0.49892462376752633,-0.14136314601664635,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,alternate_spread,,away,5.5,-197,draftkings,0.5210588075172531,-0.1422408557824102,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,alternate_spread,,away,6.5,-225,draftkings,0.5493100089561423,-0.14299768335154994,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,alternate_spread,,away,7.5,-281,draftkings,0.587441419960253,-0.15009138843869707,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,alternate_spread,,away,8.5,-317,draftkings,0.611821109063396,-0.14837073745938578,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,alternate_spread,,away,9.5,-340,draftkings,0.634028389199934,-0.13869888352733872,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,alternate_spread,,away,10.5,-413,draftkings,0.6688146201032222,-0.13625360601763548,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,alternate_spread,,away,11.5,-461,draftkings,0.697193885733853,-0.12455299483655702,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,alternate_spread,,away,12.5,-504,draftkings,0.7160568048531195,-0.11838028123959576,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,alternate_spread,,away,13.5,-575,draftkings,0.7407349863218404,-0.11111686553001143,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,alternate_spread,,away,14.5,-720,draftkings,0.7709307193368242,-0.10711806115098066,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,alternate_spread,,away,15.5,-810,draftkings,0.788585136519612,-0.10152475359027802,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,alternate_spread,,away,16.5,-910,draftkings,0.8053260944913664,-0.09566400451853463,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,alternate_spread,,away,17.5,-1140,draftkings,0.8308736989906312,-0.08848113971904614,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,alternate_spread,,away,18.5,-1340,draftkings,0.8494965480433422,-0.0810590075122134,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,alternate_spread,,away,19.5,-1580,draftkings,0.8616180814933981,-0.07885810898279233,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,alternate_spread,,away,20.5,-2000,draftkings,0.8786028017570483,-0.07377815062390403,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,alternate_spread,,away,21.5,-2900,draftkings,0.89677293582548,-0.06989373084118666,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,alternate_spread,,away,22.5,-3500,draftkings,0.906777694044023,-0.06544452817819923,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,alternate_spread,,away,23.5,-4400,draftkings,0.9162105538436776,-0.06156722393410019,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,alternate_spread,,away,24.5,-7500,draftkings,0.930572774923891,-0.05626933033926684,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-14,2026-09-15T00:15:00Z,Kansas City Chiefs,Denver Broncos,alternate_spread,,away,25.5,-10000,draftkings,0.9398374093385563,-0.050261600562433784,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
