snapshot_date,commence_time,home_team,away_team,market,player,selection,line,american_odds,book,model_probability,edge,calibrated_probability,calibrated_edge,gates_in_force
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,spread,,away,5.5,-115,fanduel,0.5275154792561157,-0.00736824167411676,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,total_points,,over,54.5,-114,fanduel,0.4611142763790666,-0.07159600399476512,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,total_points,,under,54.5,-106,fanduel,0.5388857236209325,0.024322616824815957,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,moneyline,,home,,-244,betonlineag,0.6209919312051329,-0.08831039437626254,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,moneyline,,away,,203,betonlineag,0.37900806879486576,0.04897506549453573,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,spread,,home,-5.5,-110,betonlineag,0.4724845207438839,-0.05132500306563992,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,spread,,away,5.5,-110,betonlineag,0.5275154792561157,0.003705955446591913,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,total_points,,over,55.0,-110,betonlineag,0.4463840681909178,-0.07742545561860603,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,total_points,,under,55.0,-110,betonlineag,0.5536159318090814,0.029806407999557583,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,moneyline,,home,,-235,betmgm,0.6209919312051329,-0.08050060610830001,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,moneyline,,away,,190,betmgm,0.37900806879486576,0.034180482587969185,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,spread,,home,-5.5,-108,betmgm,0.4724845207438839,-0.046746248486885356,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,spread,,away,5.5,-110,betmgm,0.5275154792561157,0.003705955446591913,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,total_points,,over,55.0,-108,betmgm,0.4463840681909178,-0.07284670103985147,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,total_points,,under,55.0,-110,betmgm,0.5536159318090814,0.029806407999557583,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,moneyline,,home,,-244,lowvig,0.6209919312051329,-0.08831039437626254,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,moneyline,,away,,203,lowvig,0.37900806879486576,0.04897506549453573,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,spread,,home,-5.5,-105,lowvig,0.4724845207438839,-0.039710601207335605,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,spread,,away,5.5,-105,lowvig,0.5275154792561157,0.015320357304896226,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,total_points,,over,55.0,-105,lowvig,0.4463840681909178,-0.06581105376030172,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,total_points,,under,55.0,-109,lowvig,0.5536159318090814,0.03208483133061257,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,moneyline,,home,,-245,bovada,0.6209919312051329,-0.08915299633109908,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,moneyline,,away,,205,bovada,0.37900806879486576,0.05113921633584939,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,spread,,home,-5.5,-110,bovada,0.4724845207438839,-0.05132500306563992,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,spread,,away,5.5,-110,bovada,0.5275154792561157,0.003705955446591913,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,total_points,,over,55.0,-115,bovada,0.4463840681909178,-0.0884996527393147,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,total_points,,under,55.0,-105,bovada,0.5536159318090814,0.041420809857861896,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,moneyline,,home,,-240,betrivers,0.6209919312051329,-0.08489042173604366,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,moneyline,,away,,190,betrivers,0.37900806879486576,0.034180482587969185,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,spread,,home,-5.0,-112,betrivers,0.4830102092023017,-0.045291677590151125,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,spread,,away,5.0,-109,betrivers,0.5169897907976971,-0.00454130968077171,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,total_points,,over,54.5,-113,betrivers,0.4611142763790666,-0.06940215554581602,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,total_points,,under,54.5,-108,betrivers,0.5388857236209325,0.019654954390163182,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,moneyline,,home,,-245,fanatics,0.6209919312051329,-0.08915299633109908,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,moneyline,,away,,200,fanatics,0.37900806879486576,0.045674735461532445,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,spread,,home,-5.5,-110,fanatics,0.4724845207438839,-0.05132500306563992,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,spread,,away,5.5,-110,fanatics,0.5275154792561157,0.003705955446591913,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,total_points,,over,55.0,-110,fanatics,0.4463840681909178,-0.07742545561860603,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,total_points,,under,55.0,-110,fanatics,0.5536159318090814,0.029806407999557583,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,moneyline,,home,,-238,mybookieag,0.6209919312051329,-0.08315008062918672,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,moneyline,,away,,189,mybookieag,0.37900806879486576,0.03298730754919105,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,spread,,home,-5.5,-110,mybookieag,0.4724845207438839,-0.05132500306563992,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,spread,,away,5.5,-110,mybookieag,0.5275154792561157,0.003705955446591913,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,total_points,,over,55.0,-110,mybookieag,0.4463840681909178,-0.07742545561860603,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,total_points,,under,55.0,-110,mybookieag,0.5536159318090814,0.029806407999557583,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,moneyline,,home,,-240,betus,0.6209919312051329,-0.08489042173604366,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,moneyline,,away,,203,betus,0.37900806879486576,0.04897506549453573,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,spread,,home,-5.5,-110,betus,0.4724845207438839,-0.05132500306563992,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,spread,,away,5.5,-110,betus,0.5275154792561157,0.003705955446591913,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,total_points,,over,55.0,-110,betus,0.4463840681909178,-0.07742545561860603,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,total_points,,under,55.0,-110,betus,0.5536159318090814,0.029806407999557583,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,alternate_spread,,home,16.5,-10000,draftkings,0.9225461418762914,-0.06755286802469873,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,alternate_spread,,home,15.5,-8200,draftkings,0.9143897893780899,-0.07356201785082572,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,alternate_spread,,home,14.5,-5700,draftkings,0.9044595598624322,-0.07829906082722293,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,alternate_spread,,home,13.5,-3400,draftkings,0.8890990602861037,-0.08232951114246767,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,alternate_spread,,home,12.5,-2700,draftkings,0.8761817737448079,-0.08810394054090642,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,alternate_spread,,home,11.5,-2200,draftkings,0.8648292370436144,-0.09169250208682045,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,alternate_spread,,home,10.5,-1820,draftkings,0.8475504944052727,-0.10036617226139388,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,alternate_spread,,home,9.5,-1340,draftkings,0.8277939718535273,-0.10276158370202826,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,alternate_spread,,home,8.5,-1200,draftkings,0.8133931188600217,-0.10968380421690138,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,alternate_spread,,home,7.5,-1040,draftkings,0.796009218985714,-0.11627148276867194,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,alternate_spread,,home,6.5,-730,draftkings,0.7710481212849691,-0.10846995100418744,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,alternate_spread,,home,5.5,-630,draftkings,0.750918925492844,-0.11209477313729299,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,alternate_spread,,home,4.5,-550,draftkings,0.733180636155779,-0.11297320999806715,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,alternate_spread,,home,3.5,-478,draftkings,0.7070921039935707,-0.11989751538359195,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,alternate_spread,,home,2.5,-321,draftkings,0.679665988972417,-0.08280431981618153,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,alternate_spread,,home,1.5,-285,draftkings,0.6594598058144557,-0.08079993444528455,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,alternate_spread,,home,-1.5,-214,draftkings,0.578005090509948,-0.10352357191043415,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,alternate_spread,,home,-2.5,-190,draftkings,0.5560650577382177,-0.09910735605488574,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,alternate_spread,,home,-3.5,-136,draftkings,0.5250342005210681,-0.0512369859196099,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,alternate_spread,,home,-4.5,-121,draftkings,0.49427637577693007,-0.05323493644026456,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,alternate_spread,,home,-6.5,102,draftkings,0.44671624352384515,-0.0483332614266499,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,alternate_spread,,home,-7.5,128,draftkings,0.41341970144593515,-0.025176789782135,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,alternate_spread,,home,-8.5,141,draftkings,0.3892562393982817,-0.02568151993781792,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,alternate_spread,,home,-9.5,150,draftkings,0.3683980475873252,-0.03160195241267483,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,alternate_spread,,home,-10.5,175,draftkings,0.33858025855391205,-0.025056105082451596,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,alternate_spread,,home,-11.5,192,draftkings,0.31140625909211306,-0.031059494332544457,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,alternate_spread,,home,-12.5,207,draftkings,0.2928020661718769,-0.03293083285092441,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,alternate_spread,,home,-13.5,224,draftkings,0.270744087795579,-0.037897887513062944,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,alternate_spread,,home,-14.5,264,draftkings,0.24341178350414988,-0.03131349122112487,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,alternate_spread,,home,-15.5,284,draftkings,0.22499954100658934,-0.03541712566007735,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,alternate_spread,,home,-16.5,308,draftkings,0.2092408594454686,-0.035857179770217656,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,alternate_spread,,home,-17.5,351,draftkings,0.18684415393682732,-0.034885336085345636,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,alternate_spread,,home,-18.5,390,draftkings,0.16755575934540715,-0.03652587330765408,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,alternate_spread,,home,-19.5,422,draftkings,0.1553392121111918,-0.036231669114861836,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,alternate_spread,,home,-20.5,467,draftkings,0.1398590349682118,-0.03650780806529788,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,alternate_spread,,home,-21.5,549,draftkings,0.12212215852870185,-0.031961046401960694,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,alternate_spread,,home,-22.5,592,draftkings,0.11076320341198358,-0.03374546710824765,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,alternate_spread,,home,-23.5,640,draftkings,0.10139232734252147,-0.03374280779261367,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,alternate_spread,,home,-24.5,720,draftkings,0.08790870509104888,-0.03404251442114624,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,alternate_spread,,home,-25.5,810,draftkings,0.0772370946356308,-0.032653015254479084,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,alternate_spread,,home,-26.5,860,draftkings,0.07100846801927936,-0.03315819864738731,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,alternate_spread,,home,-27.5,950,draftkings,0.06269250325672661,-0.032545591981368624,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,alternate_spread,,home,-28.5,1100,draftkings,0.05334663757757376,-0.029986695755759567,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,alternate_spread,,home,-29.5,1180,draftkings,0.048108204302649296,-0.030016795697350704,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,alternate_spread,,home,-30.5,1280,draftkings,0.04346892859750244,-0.02899483951843959,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-17,2026-09-18T00:15:00Z,Buffalo Bills,Detroit Lions,alternate_spread,,away,-16.5,1200,draftkings,0.07745385812370753,0.0005307812006306034,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
