snapshot_date,commence_time,home_team,away_team,market,player,selection,line,american_odds,book,model_probability,edge,calibrated_probability,calibrated_edge,gates_in_force
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,moneyline,,away,,249,betonlineag,0.30459050525101994,0.018057553961621675,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,spread,,home,-6.5,-115,betonlineag,0.5164551362769739,-0.018428584653258584,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,spread,,away,6.5,-105,betonlineag,0.4835448637230244,-0.028650258228195113,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,total_points,,over,47.5,-110,betonlineag,0.3777246508220836,-0.14608487298744022,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,total_points,,under,47.5,-110,betonlineag,0.6222753491779167,0.09846582536839288,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,moneyline,,home,,-305,lowvig,0.69540949474898,-0.05767692500410648,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,moneyline,,away,,249,lowvig,0.30459050525101994,0.018057553961621675,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,spread,,home,-6.5,-110,lowvig,0.5164551362769739,-0.007354387532549911,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,spread,,away,6.5,100,lowvig,0.4835448637230244,-0.01645513627697559,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,total_points,,over,47.5,-107,lowvig,0.3777246508220836,-0.13918356173830282,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,total_points,,under,47.5,-107,lowvig,0.6222753491779167,0.10536713661753028,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,moneyline,,home,,-310,fanduel,0.69540949474898,-0.06068806622662981,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,moneyline,,away,,250,fanduel,0.30459050525101994,0.01887621953673424,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,spread,,home,-6.5,-120,fanduel,0.5164551362769739,-0.02899940917757149,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,spread,,away,6.5,-102,fanduel,0.4835448637230244,-0.021405631326480545,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,total_points,,over,47.5,-105,fanduel,0.3777246508220836,-0.1344704711291359,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,total_points,,under,47.5,-115,fanduel,0.6222753491779167,0.0873916282476842,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,moneyline,,home,,-315,betrivers,0.69540949474898,-0.0636266498293333,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,moneyline,,away,,250,betrivers,0.30459050525101994,0.01887621953673424,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,spread,,home,-6.5,-117,betrivers,0.5164551362769739,-0.022715370635468468,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,spread,,away,6.5,-105,betrivers,0.4835448637230244,-0.028650258228195113,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,total_points,,over,47.5,-106,betrivers,0.3777246508220836,-0.13683845597403288,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,total_points,,under,47.5,-115,betrivers,0.6222753491779167,0.0873916282476842,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,moneyline,,home,,-300,betmgm,0.69540949474898,-0.05459050525102005,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,moneyline,,away,,240,betmgm,0.30459050525101994,0.0104728581921964,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,spread,,home,-6.5,-112,betmgm,0.5164551362769739,-0.011846750515478899,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,spread,,away,6.5,-105,betmgm,0.4835448637230244,-0.028650258228195113,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,total_points,,over,47.5,-108,betmgm,0.3777246508220836,-0.14150611840868565,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,total_points,,under,47.5,-110,betmgm,0.6222753491779167,0.09846582536839288,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,moneyline,,home,,-290,mybookieag,0.69540949474898,-0.04818024884076366,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,moneyline,,away,,236,mybookieag,0.30459050525101994,0.006971457631972322,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,spread,,home,-7.0,100,mybookieag,0.49755250286016706,-0.0024474971398329437,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,spread,,away,7.0,-120,mybookieag,0.5024474971398328,-0.04300704831471258,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,total_points,,over,47.5,-110,mybookieag,0.3777246508220836,-0.14608487298744022,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,total_points,,under,47.5,-110,mybookieag,0.6222753491779167,0.09846582536839288,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,moneyline,,home,,-320,bovada,0.69540949474898,-0.06649526715578191,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,moneyline,,away,,260,bovada,0.30459050525101994,0.02681272747324215,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,spread,,home,-6.5,-115,bovada,0.5164551362769739,-0.018428584653258584,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,spread,,away,6.5,-105,bovada,0.4835448637230244,-0.028650258228195113,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,total_points,,over,47.5,-115,bovada,0.3777246508220836,-0.1571590701081489,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,total_points,,under,47.5,-105,bovada,0.6222753491779167,0.11008022722669719,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,moneyline,,home,,-320,fanatics,0.69540949474898,-0.06649526715578191,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,moneyline,,away,,250,fanatics,0.30459050525101994,0.01887621953673424,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,spread,,home,-6.5,-115,fanatics,0.5164551362769739,-0.018428584653258584,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,spread,,away,6.5,-105,fanatics,0.4835448637230244,-0.028650258228195113,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,total_points,,over,47.5,-110,fanatics,0.3777246508220836,-0.14608487298744022,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,total_points,,under,47.5,-110,fanatics,0.6222753491779167,0.09846582536839288,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,alternate_spread,,home,16.5,-10000,draftkings,0.9550750540285992,-0.03502395587239093,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,alternate_spread,,home,15.5,-10000,draftkings,0.9493474813272086,-0.040751528573781504,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,alternate_spread,,home,14.5,-9300,draftkings,0.9427574787834099,-0.04660422334424974,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,alternate_spread,,home,13.5,-4600,draftkings,0.9310799832334363,-0.04764342102188279,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,alternate_spread,,home,12.5,-3500,draftkings,0.9210235798198894,-0.05119864240233285,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,alternate_spread,,home,11.5,-3000,draftkings,0.9126827702681041,-0.055059165215766925,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,alternate_spread,,home,10.5,-2400,draftkings,0.8993299659607018,-0.06067003403929816,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,alternate_spread,,home,9.5,-1700,draftkings,0.8824094989303187,-0.062034945514125694,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,alternate_spread,,home,8.5,-1520,draftkings,0.8707199470878633,-0.06755165785040829,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,alternate_spread,,home,7.5,-1260,draftkings,0.8568723184872913,-0.06959826974800287,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,alternate_spread,,home,6.5,-900,draftkings,0.8344312004741712,-0.06556879952582884,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,alternate_spread,,home,5.5,-750,draftkings,0.816644591050967,-0.06570835012550358,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,alternate_spread,,home,4.5,-650,draftkings,0.8015320993141983,-0.06513456735246836,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,alternate_spread,,home,3.5,-564,draftkings,0.7775590717496739,-0.07183851861177193,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,alternate_spread,,home,2.5,-389,draftkings,0.7511484828293652,-0.04435253966552233,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,alternate_spread,,home,1.5,-347,draftkings,0.7328388105050749,-0.04344754296248654,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,alternate_spread,,home,-1.5,-264,draftkings,0.6523952548938592,-0.07287947038086606,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,alternate_spread,,home,-2.5,-235,draftkings,0.6311730168215783,-0.07031952049185453,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,alternate_spread,,home,-3.5,-171,draftkings,0.5982162954295294,-0.03278001453357027,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,alternate_spread,,home,-4.5,-150,draftkings,0.5660097528709495,-0.03399024712905052,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,alternate_spread,,home,-5.5,-137,draftkings,0.5441516431541982,-0.03390742857575968,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,alternate_spread,,home,-7.5,102,draftkings,0.47883402456995916,-0.016215480380535885,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,alternate_spread,,home,-8.5,114,draftkings,0.4538410557535251,-0.013448663872643096,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,alternate_spread,,home,-9.5,121,draftkings,0.43112695192439937,-0.02136173585840606,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,alternate_spread,,home,-10.5,142,draftkings,0.39573003827555436,-0.017493102220313417,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,alternate_spread,,home,-11.5,156,draftkings,0.3656567553845517,-0.024968244615448276,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,alternate_spread,,home,-12.5,168,draftkings,0.34543253145287733,-0.027701796905331644,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,alternate_spread,,home,-13.5,184,draftkings,0.31918057638709946,-0.032932099669238546,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,alternate_spread,,home,-14.5,220,draftkings,0.2863616793846844,-0.026138320615315624,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,alternate_spread,,home,-15.5,238,draftkings,0.2664221383422087,-0.029435849823471805,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,alternate_spread,,home,-16.5,260,draftkings,0.24776455067094685,-0.030013227106830936,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,alternate_spread,,home,-17.5,298,draftkings,0.2191547815747063,-0.03210149983232885,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,alternate_spread,,home,-18.5,336,draftkings,0.1972754692337346,-0.03208232893140303,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,alternate_spread,,home,-19.5,366,draftkings,0.1830630386000654,-0.0315292360780462,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,alternate_spread,,home,-20.5,405,draftkings,0.1632321687739901,-0.034787633206207924,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,alternate_spread,,home,-21.5,482,draftkings,0.14122381358862401,-0.030597492253300385,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,alternate_spread,,home,-22.5,523,draftkings,0.1286926795277013,-0.03182096413200977,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,alternate_spread,,home,-23.5,571,draftkings,0.11704298296970803,-0.03198831360257215,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,alternate_spread,,home,-24.5,650,draftkings,0.09913698287151367,-0.034196350461819666,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,alternate_spread,,home,-25.5,730,draftkings,0.08693914721835529,-0.033542780492488086,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,alternate_spread,,home,-26.5,780,draftkings,0.07957508841936538,-0.034061275216998255,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,alternate_spread,,home,-27.5,870,draftkings,0.06834440498127922,-0.03474837852387541,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,alternate_spread,,home,-28.5,1000,draftkings,0.05674925578123595,-0.03415983512785496,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,alternate_spread,,home,-29.5,1080,draftkings,0.05112323792726849,-0.03362252478459591,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,alternate_spread,,home,-30.5,1180,draftkings,0.045227901910905075,-0.032897098089094925,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,alternate_spread,,away,-16.5,1280,draftkings,0.04492494597140051,-0.027538822144541522,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
2026-09-21,2026-09-22T00:15:00Z,Los Angeles Rams,New York Giants,alternate_spread,,away,-15.5,1200,draftkings,0.050652518672790914,-0.026270558250286014,,,No market is allowlisted for NFL. That is the correct state until a market has been measured against real prices and Cooper has signed a receipt.
